Region,Division,District,BEIS School ID,School Name,Street Address,Province,Municipality,Legislative District,Barangay,Sector,School Subclassification,School Type,Modified COC,K Male,K Female,G1 Male,G1 Female,G2 Male,G2 Female,G3 Male,G3 Female,G4 Male,G4 Female,G5 Male,G5 Female,G6 Male,G6 Female,Elem NG Male,Elem NG Female,G7 Male,G7 Female,G8 Male,G8 Female,G9 Male,G9 Female,G10 Male,G10 Female,JHS NG Male,JHS NG Female,G11 ACAD - ABM Male,G11 ACAD - ABM Female,G11 ACAD - HUMSS Male,G11 ACAD - HUMSS Female,G11 ACAD STEM Male,G11 ACAD STEM Female,G11 ACAD GAS Male,G11 ACAD GAS Female,G11 ACAD PBM Male,G11 ACAD PBM Female,G11 TVL Male,G11 TVL Female,G11 SPORTS Male,G11 SPORTS Female,G11 ARTS Male,G11 ARTS Female,G12 ACAD - ABM Male,G12 ACAD - ABM Female,G12 ACAD - HUMSS Male,G12 ACAD - HUMSS Female,G12 ACAD STEM Male,G12 ACAD STEM Female,G12 ACAD GAS Male,G12 ACAD GAS Female,G12 ACAD PBM Male,G12 ACAD PBM Female,G12 TVL Male,G12 TVL Female,G12 SPORTS Male,G12 SPORTS Female,G12 ARTS Male,G12 ARTS Female
Region IV-A,Binan City,Binan,408343,HAVEN OF LEARNING DEVELOPMENT INC.,"102 POINSETTIA ST., ",LAGUNA,CITY OF BIÑAN,1st District,BIÃ‘AN (POB. ),Private,Non-Sectarian ,School with no Annexes,Purely ES,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Binan City,Binan,409098,BIÑAN SDA HIGH SCHOOL INC.,"NATIONAL HIGHWAY, SAN VICENTE",LAGUNA,CITY OF BIÑAN,1st District,SAN VICENTE,Private,Non-Sectarian ,School with no Annexes,Purely JHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,7,7,14,11,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Binan City,Binan,409106,ANN ARBOR MONTESSORI LEARNING CENTER INC.,"TOWN & COUNTRY SOUTHVILLE SUBDIVISION, ",LAGUNA,CITY OF BIÑAN,1st District,SANTO TOMAS (CALABUSO),Private,Non-Sectarian ,School with no Annexes,Purely SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,5,0,0,0,0,0,0,0,0,0,0
Region IV-A,Binan City,Binan,409496,CHANTAL ACADEMY OF BIÑAN INC.,"NO. 695 ILAYA ST., MALABAN",LAGUNA,CITY OF BIÑAN,1st District,MALABAN,Private,Non-Sectarian ,School with no Annexes,Purely ES,0,1,0,1,1,1,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Binan City,Binan,409646,GOLDEN MINDS ACADEMY OF BINAN INC.,"BLK 3 LOT 4 & 5 PAPAYA ST., GARCIA SUBD.",LAGUNA,CITY OF BIÑAN,1st District,SAN ANTONIO,Private,Non-Sectarian ,School with no Annexes,Purely ES,13,11,9,13,5,8,4,7,6,6,6,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Binan City,Binan,409962,"SCRIBBLES AND SCHEMES EARLY CHILDHOOD CENTER, INC.","BNDT BLDG., BLK 2 LOT 7 ONE ASIA BUSINESS CENTER, JUBILATION NEW",LAGUNA,CITY OF BIÑAN,1st District,BIÃ‘AN (POB. ),Private,Non-Sectarian ,School with no Annexes,Purely ES,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Binan City,Binan,409999,LICEO DE STO. TOMAS DE AQUINAS INC.,"T&C BUSINESS CENTER, 2ND FLR., LEON BLDG., ZONE 5",LAGUNA,CITY OF BIÑAN,1st District,SANTO TOMAS (CALABUSO),Private,Non-Sectarian ,School with no Annexes,Purely SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,82,129,106,101,81,21,13,0,0,129,92,0,0,0,0,41,98,88,78,102,73,35,19,0,0,108,80,0,0,0,0
Region IV-A,Binan City,Binan,410488,ST. IGNATIUS TECHNICAL INSTITUTE OF BUSINESS AND ARTS INC.,LOT 2124 E2 & E3 NATIONAL HIGHWAY,LAGUNA,CITY OF BIÑAN,1st District,CANLALAY,Private,Non-Sectarian ,School with no Annexes,Purely SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,192,238,227,87,88,0,0,0,0,142,161,0,0,0,0,38,89,50,71,26,53,21,26,0,0,81,63,0,0,0,0
Region IV-A,Binan City,Binan,410880,KIDS POWER ELEMENTARY SCHOOL CORP.,BLK. 9 LOT 3 PH.  1 ADELINA COMPLEX III,LAGUNA,CITY OF BIÑAN,1st District,BIÃ‘AN (POB. ),Private,Sectarian ,School with no Annexes,Purely ES,0,0,1,4,4,4,6,3,0,2,1,3,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Binan City,Binan,410901,"JACOB ALFRED A. YOUNG SCHOOL, INC.","LOT 3 BLK. 4 ALMERIA ALTHEA SUBD., ",LAGUNA,CITY OF BIÑAN,1st District,ZAPOTE,Private,Sectarian ,School with no Annexes,Purely ES,14,7,3,4,1,6,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Binan City,Binan,424536,INTEGRATED JUBILATION MONTESSORI CENTER OF BIÑAN,PH.  2 EVERGREEN COUNTY JUBILATION SUBD. BIÑAN CITY LAGUNA,LAGUNA,CITY OF BIÑAN,1st District,ZAPOTE,Private,Non-Sectarian ,School with no Annexes,ES and JHS,11,5,11,8,8,3,1,6,5,3,10,13,9,16,0,0,3,5,5,6,9,6,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Binan City,Binan,424538,LAKE SHORE EDUCATIONAL INSTITUTION,"A. BONIFACIO ST., CANLALAY BIÑAN CITY, LAGUNA",LAGUNA,CITY OF BIÑAN,1st District,CANLALAY,Private,Non-Sectarian ,School with no Annexes,JHS with SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,51,61,46,84,109,63,77,0,0,8,13,5,14,59,48,0,0,0,0,0,0,0,0,0,0,12,19,11,4,48,34,0,0,0,0,0,0,0,0,0,0
Region IV-A,Binan City,Binan,424539,MARANATHA CHRISTIAN ACADEMY OF BINAN LAGUNA INC.,"16 J. GONZALES ST.  SAN VICENTE BIÑAN CITY, LAGUNA",LAGUNA,CITY OF BIÑAN,1st District,BIÃ‘AN (POB. ),Private,Sectarian ,School with no Annexes,Purely ES,17,6,3,6,9,8,5,8,6,3,8,4,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Binan City,Binan,424540,SAINT FRANCIS OF ASISI COLLEGE - BIÑAN,"P-3, JUANA COMPLEX, BRGY. FRANCISCO, BIÑAN, LAGUNA",LAGUNA,CITY OF BIÑAN,1st District,SAN FRANCISCO (HALANG),Private,Sectarian ,School with no Annexes,ES and JHS,6,4,1,8,6,4,9,4,10,6,0,4,7,1,0,0,6,1,8,0,7,8,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Binan City,Binan,424541,SAVIOUR CHRIST CHRISTIAN SCHOOL OF LAGUNA,"317 SIGUE ST., PLATERO",LAGUNA,CITY OF BIÑAN,1st District,PLATERO,Private,Non-Sectarian ,School with no Annexes,Purely ES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Binan City,Binan,424572,INFANT JESUS MONTESSORI CENTER,"B2A L2A ATHLETIC DRIVE ST., PH. 3D PACITA COMPLEX, MACARLA SUBD. SA",LAGUNA,CITY OF BIÑAN,1st District,CANLALAY,Private,Non-Sectarian ,School with no Annexes,Purely ES,36,23,20,16,29,28,18,18,23,9,17,15,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Binan City,Binan,424580,GRECIA'S LOVELY ANGELS SCHOOL.INC.,BL 15 LT 9 ALAMINOS ST. SOUTH CITY HOMES BINAN CITY LAGUNA,LAGUNA,CITY OF BIÑAN,1st District,SANTO TOMAS (CALABUSO),Private,Sectarian ,School with no Annexes,Purely ES,1,4,4,1,3,2,2,0,2,2,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Binan City,Binan,424581,"GS OPTION HOUSE & LEARNING CENTER INC., ",BLK 17 LOT 10 JUANA I BINAN LAGUNA,LAGUNA,CITY OF BIÑAN,1st District,SAN FRANCISCO (HALANG),Private,Non-Sectarian ,School with no Annexes,Purely ES,12,6,10,3,7,5,8,2,2,3,6,5,4,3,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Binan City,Binan,424583,LA CONSOLACION COLLEGE,"SANTO TOMAS, BIÑAN CITY",LAGUNA,CITY OF BIÑAN,1st District,SANTO TOMAS (CALABUSO),Private,Sectarian ,School with no Annexes,All Offering,18,16,14,21,25,28,27,29,24,33,31,27,35,31,0,0,37,52,27,51,33,28,28,32,0,0,5,2,5,11,32,29,0,0,0,0,0,0,0,0,0,0,6,8,6,11,33,25,0,0,0,0,0,0,0,0,0,0
Region IV-A,Binan City,Binan,424584,SAINT MICHAEL'S COLLEGE OF LAGUNA,OLD NATIONAL RD. ,LAGUNA,CITY OF BIÑAN,1st District,PLATERO,Private,Non-Sectarian ,School with no Annexes,ES and JHS,29,32,39,44,37,30,47,45,46,43,44,54,65,54,0,0,130,131,142,142,150,151,148,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Binan City,Binan,424598,UNIVERSITY OF PERPETUAL HELP SYSTEM LAGUNA,OLD NATIONAL HIGHWAY,LAGUNA,CITY OF BIÑAN,1st District,SANTO NINO,Private,Non-Sectarian ,School with no Annexes,All Offering,24,12,18,23,24,23,21,25,26,18,22,29,33,26,0,0,49,62,48,61,59,57,66,58,0,0,45,86,41,106,340,453,0,0,25,2,63,32,0,0,12,33,36,63,43,72,248,320,8,5,13,0,55,29,0,0,14,25
Region IV-A,Binan City,Binan,424600,DE LA SALLE UNIVERSITY INTEGRATED SCHOOL,LTI SPINE RD. ,LAGUNA,CITY OF BIÑAN,1st District,MALAMIG,Private,Non-Sectarian ,School with no Annexes,All Offering,31,30,53,36,51,45,56,61,55,56,61,53,79,63,0,0,132,98,113,119,144,122,125,139,0,0,42,31,33,48,84,76,0,0,0,0,0,0,9,1,26,30,41,36,21,47,64,78,0,0,0,0,0,0,10,3,21,27
Region IV-A,Binan City,Binan,424609,"CASA DEL LIBRO (CANDY APPLE SUGAR SCHOOL, INC)",BLK.  1 LOT 23-24 SANTOL ST. OLIVARES SOUTH HOMES BINAN CITY LA,LAGUNA,CITY OF BIÑAN,1st District,SANTO TOMAS (CALABUSO),Private,Non-Sectarian ,School with no Annexes,ES and JHS,134,115,164,123,167,146,185,154,116,112,92,106,83,69,0,0,47,51,50,51,29,38,14,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Binan City,Binan,424641,"THE BEACON ACADEMY, INC.",DOÑA CECILIA ARANETA PARKWAY,LAGUNA,CITY OF BIÑAN,1st District,MALAMIG,Private,Non-Sectarian ,School with no Annexes,JHS with SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,6,15,0,0,0,0,0,0,0,0,14,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0
Region IV-A,Binan City,Binan,424657,GUARDIAN ANGELS CHRISTIAN SCHOOL OF BIÑAN INC.,"BLK 11 LOT 25 SILCAS VILLAGE, BRGY. SAN FRANCISCO, CITY OF BIÑAN, LAGUNA",LAGUNA,CITY OF BIÑAN,1st District,SAN FRANCISCO (HALANG),Private,Non-Sectarian ,School with no Annexes,ES and JHS,2,4,2,3,3,2,3,0,6,4,2,1,2,3,0,0,0,2,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Binan City,Binan,424676,JACOB ALFRED A. YOUNG SCHOOL INC.,2ND FLOOR RAIN PLACE BLDG. NAT'L HIGH WAY CITY OF BIÑANA,LAGUNA,CITY OF BIÑAN,1st District,SANTO NINO,Private,Non-Sectarian ,School with no Annexes,ES and JHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Binan City,Binan,424681,LBEV LEARNING CENTER AND TUTORIAL SERVICES INC.,"B1 L47 IRIGA ST. SOUTH CITY HOMES, BIÑAN, LAGUNA",LAGUNA,CITY OF BIÑAN,1st District,TUBIGAN,Private,Non-Sectarian ,School with no Annexes,ES and JHS,3,4,0,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Binan City,Binan,424688,"GOLDEN MINDS ACADEMY OF BIÑAN, INC.","B26 L15 GOLDEN CITY SUBD. PH.  II-A, CANLALAY, BIÑAN CITY, LAGUNA",LAGUNA,CITY OF BIÑAN,1st District,CANLALAY,Private,Non-Sectarian ,School with no Annexes,Purely ES,7,7,7,4,10,8,11,9,5,2,7,7,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Binan City,Binan,424689,NEWGEN KIDS SCHOOL,B 26 L 22 GOLDEN CITY SUBDIVISION,LAGUNA,CITY OF BIÑAN,1st District,CANLALAY,Private,Non-Sectarian ,Mother school,Purely ES,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Binan City,Binan,424693,CASA DEL NIÑO MONTESSORI SCHOOL OF BIÑAN,"DAHLIA ST., MACARIA VILLAGE",LAGUNA,CITY OF BIÑAN,1st District,SAN FRANCISCO (HALANG),Private,Non-Sectarian ,School with no Annexes,Purely ES,15,24,8,10,9,10,11,12,12,6,4,6,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Binan City,Binan,424697,KIDSFIRST INTEGRATED SCHOOL,"B11, L20, SUMMERBREEZE COUNTY",LAGUNA,CITY OF BIÑAN,1st District,MAMPALASAN,Private,Non-Sectarian ,School with no Annexes,Purely ES,8,6,4,4,6,4,12,6,4,7,7,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Binan City,Binan,424699,"MARY IMMACULATE ACADEMY OF LOMA, INC.",CHRYSANTHEMUM ST. ,LAGUNA,CITY OF BIÑAN,1st District,LOMA,Private,Non-Sectarian ,School with no Annexes,Purely ES,10,15,11,9,6,2,9,7,8,3,7,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Binan City,Binan,502553,ST. ANTHONY INTEGRATED SCHOOL,"BLK.  5, LOT 22, ST. FRANCIS 7 VILLAGE, BRGY.  SAN ANTONIO, BIÑAN, LAGUNA",LAGUNA,CITY OF BIÑAN,1st District,SAN ANTONIO,Public,DepED Managed,School with no Annexes,ES and JHS,47,43,29,38,31,33,20,24,21,22,32,22,15,18,0,0,45,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Cabuyao City,District I,108235,BANAY-BANAY ELEMENTARY SCHOOL,GATCHALIAN SUBDIVISION,LAGUNA,CABUYAO,2nd District,BANAYBANAY,Public,DepED Managed,School with no Annexes,Purely ES,73,99,110,106,114,125,105,110,103,97,117,102,123,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Cabuyao City,District I,108236,BANLIC ELEMENTARY SCHOOL,BANLIC CABUYAO LAGUNA,LAGUNA,CABUYAO,2nd District,BANLIC,Public,DepED Managed,School with no Annexes,Purely ES,113,113,108,126,133,129,109,82,106,81,110,100,120,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Cabuyao City,District I,108244,MAMATID ELEMENTARY,PRK.  2,LAGUNA,CABUYAO,2nd District,MAMATID,Public,DepED Managed,School with no Annexes,Purely ES,348,309,391,350,424,424,388,387,394,367,452,448,428,417,73,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Cabuyao City,District I,108249,PULO ELEMENTARY SCHOOL,NATIONAL RD. ,LAGUNA,CABUYAO,2nd District,PULO,Public,DepED Managed,School with no Annexes,Purely ES,223,215,228,251,300,269,248,261,255,218,291,269,265,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Cabuyao City,District I,108251,SAN ISIDRO ELEMENTARY SCHOOL,"SAN ISIDRO, CITY OF CABUYAO, LAGUNA",LAGUNA,CABUYAO,2nd District,SAN ISIDRO,Public,DepED Managed,School with no Annexes,Purely ES,132,119,118,138,177,142,144,152,171,147,169,161,193,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Cabuyao City,District I,342354,PULO SENIOR HIGH SCHOOL,"BRGY. PULO, CITY OF CABUYAO, LAGUNA",LAGUNA,CABUYAO,2nd District,PULO,Public,DepED Managed,School with no Annexes,Purely SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,23,28,12,19,0,0,0,0,49,33,0,0,0,0,22,29,23,24,10,10,46,24,0,0,88,45,0,0,0,0
Region IV-A,Cabuyao City,District I,402162,CITI GLOBAL COLLEGE INC.,"13 J.P RIZAL ST., BAYANWALK ARCADE, POB.  DOS, CABUYAO CITY LAGUNA",LAGUNA,CABUYAO,2nd District,BRGY.  DOS (POB.),Private,Non-Sectarian ,School with no Annexes,All Offering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,329,0,0,0,0,0,0,0,0,0,0,89,191,220,212,148,155,61,42,0,0,262,222,0,0,0,0
Region IV-A,Cabuyao City,District I,402166,MALAYAN COLLEGES LAGUNA,"PULO-DIEZMO RD., BANAY-BANAY, CABUYAO CITY, LAGUNA",LAGUNA,CABUYAO,2nd District,BANAYBANAY,Private,Non-Sectarian ,School with no Annexes,Purely SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,29,21,36,262,189,0,0,0,0,65,20,0,0,0,0,25,32,9,38,191,137,0,0,0,0,47,38,0,0,0,0
Region IV-A,Cabuyao City,District I,402460,AGUSTINIAN SCHOOL OF CABUYAO,"65 BANAY-BANAY, CITY OF CABUYAO, LAGUNA",LAGUNA,CABUYAO,2nd District,BANAYBANAY,Private,Non-Sectarian ,Mother school,All Offering,7,2,16,10,12,3,9,11,8,9,12,7,9,8,0,0,11,18,8,7,17,14,17,8,0,0,0,3,1,1,9,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0
Region IV-A,Cabuyao City,District I,402461,ANGELS IN HEAVEN SCHOOL,"138 BONIFACIO ST., CABUYAO, LAGUNA",LAGUNA,CABUYAO,2nd District,BRGY.  DOS (POB.),Private,Sectarian ,School with no Annexes,Purely ES,12,12,18,12,20,23,13,18,12,10,16,16,18,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Cabuyao City,District I,402462,ARISE AND SHINE ACADEMY,"12 J.P RIZAL AVE. CABUYAO CITY, LAGUNA",LAGUNA,CABUYAO,2nd District,BRGY.  TRES (POB.),Private,Non-Sectarian ,School with no Annexes,ES and JHS,14,11,6,11,5,3,5,5,2,1,5,7,7,3,0,0,5,5,4,5,7,8,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Cabuyao City,District I,402464,CABUYAO NURSERY SCHOOL & CHILD CENTER,"BIGAA CABUYAO, LAGUNA",LAGUNA,CABUYAO,2nd District,BIGAA,Private,Sectarian ,School with no Annexes,Purely ES,5,4,2,1,5,1,1,4,3,1,5,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Cabuyao City,District I,402466,"CHILD JESUS ACADEMY, INC.",SHINELAND VILLAGE,LAGUNA,CABUYAO,2nd District,SALA,Private,Sectarian ,School with no Annexes,All Offering,0,0,2,2,1,2,0,0,0,1,4,2,5,3,0,0,4,1,2,1,1,3,2,5,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Cabuyao City,District I,402467,CHRIST THE KING SCHOOL OF CABUYAO INC.,"BLK. 223 PH.II MABUHAY CITY, BRGY. MAMATID, CABUYAO, LAGUNA",LAGUNA,CABUYAO,2nd District,MAMATID,Private,Non-Sectarian ,School with no Annexes,All Offering,10,10,18,12,15,6,8,13,11,7,9,9,7,10,0,0,16,27,25,28,31,23,27,20,0,0,0,0,9,3,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0,0,7,3,0,0,0,0,0,0,0,0
Region IV-A,Cabuyao City,District I,402473,HOSANNA TECHNOLOGICAL SCHOOL OF ARTS AND SCIENCES INC.,"BERLIN ST., ST. JOSEPH VILLAGE 6, BUTONG, CITY OF CABUYAO",LAGUNA,CABUYAO,2nd District,BUTONG,Private,Non-Sectarian ,School with no Annexes,ES and JHS,9,7,11,6,12,8,7,8,5,10,5,5,1,3,0,0,7,4,6,3,6,4,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Cabuyao City,District I,402474,INFANT JESUS MONTESSORI CENTER (MAIN),"CAMELLA HOMES, BANLIC, CABUYAO",LAGUNA,CABUYAO,2nd District,BANLIC,Private,Non-Sectarian ,Mother school,All Offering,11,8,14,13,13,13,12,16,16,16,11,7,18,17,0,0,34,46,37,35,29,24,46,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Cabuyao City,District I,402479,"LADY OF ROSE ACADEMY, INC.","BLK 10 LOTS 14, 16 & 17 ROSARIO VILLAGE, SALA, CABUYAO, LAG",LAGUNA,CABUYAO,2nd District,SALA,Private,Sectarian ,School with no Annexes,All Offering,11,11,7,14,16,13,15,17,18,18,14,13,15,27,0,0,37,37,33,31,39,35,35,35,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region IV-A,Cabuyao City,District I,402481,LICEO DE CABUYAO,A. MABINI ST.,LAGUNA,CABUYAO,2nd District,BRGY.  UNO (POB.),Private,Sectarian ,School with no Annexes,All Offering,14,21,19,17,16,18,17,23,22,13,21,23,27,19,0,0,67,67,56,58,53,52,60,58,0,0,0,0,0,1,29,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0
Region IV-A,Cabuyao City,District I,402482,LICEO DE MAMATID,"MAMATID, CABUYAO LAGUNA",LAGUNA,CABUYAO,2nd District,MAMATID,Private,Sectarian ,School with no Annexes,JHS with SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,45,52,53,35,56,43,56,0,0,3,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
Region IV-A,Cabuyao City,District I,402483,GLORIDANE MONTESSORI SCHOOL,B16 L1 GRAND ACACIA GROVE SUBD.,LAGUNA,CABUYAO,2nd District,BANAYBANAY,Private,Non-Sectarian ,School with no Annexes,ES and JHS,5,6,4,3,6,10,3,4,4,4,5,0,6,2,0,0,1,1,4,2,2,2,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
